SubscriptionName,SubscriptionGuid,Date,ResourceGuid,ServiceName,ServiceType,ServiceRegion,ServiceResource,Quantity,Cost
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,11/26/2023,5e47ce41-ebfb-4fc4-a5fe-07e14d518ac1,Application Gateway,WAF v2,EU West,Standard Fixed Cost,48,22.464
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,11/27/2023,5e47ce41-ebfb-4fc4-a5fe-07e14d518ac1,Application Gateway,WAF v2,EU West,Standard Fixed Cost,48,22.464
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,11/28/2023,5e47ce41-ebfb-4fc4-a5fe-07e14d518ac1,Application Gateway,WAF v2,EU West,Standard Fixed Cost,48,22.464
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,11/29/2023,5e47ce41-ebfb-4fc4-a5fe-07e14d518ac1,Application Gateway,WAF v2,EU West,Standard Fixed Cost,48,22.464
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,11/30/2023,5e47ce41-ebfb-4fc4-a5fe-07e14d518ac1,Application Gateway,WAF v2,EU West,Standard Fixed Cost,48,22.464
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,12/1/2023,5e47ce41-ebfb-4fc4-a5fe-07e14d518ac1,Application Gateway,WAF v2,EU West,Standard Fixed Cost,48,22.464
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,12/2/2023,5e47ce41-ebfb-4fc4-a5fe-07e14d518ac1,Application Gateway,WAF v2,EU West,Standard Fixed Cost,48,22.464
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,12/3/2023,5e47ce41-ebfb-4fc4-a5fe-07e14d518ac1,Application Gateway,WAF v2,EU West,Standard Fixed Cost,48,22.464
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,12/4/2023,5e47ce41-ebfb-4fc4-a5fe-07e14d518ac1,Application Gateway,WAF v2,EU West,Standard Fixed Cost,48,22.464
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,12/5/2023,5e47ce41-ebfb-4fc4-a5fe-07e14d518ac1,Application Gateway,WAF v2,EU West,Standard Fixed Cost,48,22.464
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,12/6/2023,5e47ce41-ebfb-4fc4-a5fe-07e14d518ac1,Application Gateway,WAF v2,EU West,Standard Fixed Cost,48,22.464
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,12/7/2023,5e47ce41-ebfb-4fc4-a5fe-07e14d518ac1,Application Gateway,WAF v2,EU West,Standard Fixed Cost,48,22.464
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,12/8/2023,5e47ce41-ebfb-4fc4-a5fe-07e14d518ac1,Application Gateway,WAF v2,EU West,Standard Fixed Cost,48,22.464
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,12/9/2023,5e47ce41-ebfb-4fc4-a5fe-07e14d518ac1,Application Gateway,WAF v2,EU West,Standard Fixed Cost,48,22.464
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,12/10/2023,5e47ce41-ebfb-4fc4-a5fe-07e14d518ac1,Application Gateway,WAF v2,EU West,Standard Fixed Cost,48,22.464
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,12/11/2023,5e47ce41-ebfb-4fc4-a5fe-07e14d518ac1,Application Gateway,WAF v2,EU West,Standard Fixed Cost,48,22.464
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,12/12/2023,5e47ce41-ebfb-4fc4-a5fe-07e14d518ac1,Application Gateway,WAF v2,EU West,Standard Fixed Cost,48,22.464
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,12/13/2023,5e47ce41-ebfb-4fc4-a5fe-07e14d518ac1,Application Gateway,WAF v2,EU West,Standard Fixed Cost,48,22.464
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,12/14/2023,5e47ce41-ebfb-4fc4-a5fe-07e14d518ac1,Application Gateway,WAF v2,EU West,Standard Fixed Cost,48,22.464
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,12/15/2023,5e47ce41-ebfb-4fc4-a5fe-07e14d518ac1,Application Gateway,WAF v2,EU West,Standard Fixed Cost,48,22.464
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,12/16/2023,5e47ce41-ebfb-4fc4-a5fe-07e14d518ac1,Application Gateway,WAF v2,EU West,Standard Fixed Cost,48,22.464
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,12/17/2023,5e47ce41-ebfb-4fc4-a5fe-07e14d518ac1,Application Gateway,WAF v2,EU West,Standard Fixed Cost,48,22.464
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,12/18/2023,5e47ce41-ebfb-4fc4-a5fe-07e14d518ac1,Application Gateway,WAF v2,EU West,Standard Fixed Cost,48,22.464
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,12/19/2023,5e47ce41-ebfb-4fc4-a5fe-07e14d518ac1,Application Gateway,WAF v2,EU West,Standard Fixed Cost,48,22.464
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,12/20/2023,5e47ce41-ebfb-4fc4-a5fe-07e14d518ac1,Application Gateway,WAF v2,EU West,Standard Fixed Cost,48,22.464
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,12/21/2023,5e47ce41-ebfb-4fc4-a5fe-07e14d518ac1,Application Gateway,WAF v2,EU West,Standard Fixed Cost,48,22.464
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,12/22/2023,5e47ce41-ebfb-4fc4-a5fe-07e14d518ac1,Application Gateway,WAF v2,EU West,Standard Fixed Cost,48,22.464
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,12/23/2023,5e47ce41-ebfb-4fc4-a5fe-07e14d518ac1,Application Gateway,WAF v2,EU West,Standard Fixed Cost,48,22.464
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,12/24/2023,5e47ce41-ebfb-4fc4-a5fe-07e14d518ac1,Application Gateway,WAF v2,EU West,Standard Fixed Cost,48,22.464
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,12/25/2023,5e47ce41-ebfb-4fc4-a5fe-07e14d518ac1,Application Gateway,WAF v2,EU West,Standard Fixed Cost,48,22.464
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,12/26/2023,5e47ce41-ebfb-4fc4-a5fe-07e14d518ac1,Application Gateway,WAF v2,EU West,Standard Fixed Cost,48,22.464
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,12/27/2023,5e47ce41-ebfb-4fc4-a5fe-07e14d518ac1,Application Gateway,WAF v2,EU West,Standard Fixed Cost,48,22.464
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,12/28/2023,5e47ce41-ebfb-4fc4-a5fe-07e14d518ac1,Application Gateway,WAF v2,EU West,Standard Fixed Cost,48,22.464
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,12/29/2023,5e47ce41-ebfb-4fc4-a5fe-07e14d518ac1,Application Gateway,WAF v2,EU West,Standard Fixed Cost,48,22.464
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,12/30/2023,5e47ce41-ebfb-4fc4-a5fe-07e14d518ac1,Application Gateway,WAF v2,EU West,Standard Fixed Cost,48,22.464
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,12/31/2023,5e47ce41-ebfb-4fc4-a5fe-07e14d518ac1,Application Gateway,WAF v2,EU West,Standard Fixed Cost,48,22.464
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,1/1/2024,5e47ce41-ebfb-4fc4-a5fe-07e14d518ac1,Application Gateway,WAF v2,EU West,Standard Fixed Cost,48,22.464
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,1/2/2024,5e47ce41-ebfb-4fc4-a5fe-07e14d518ac1,Application Gateway,WAF v2,EU West,Standard Fixed Cost,48,22.464
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,1/3/2024,5e47ce41-ebfb-4fc4-a5fe-07e14d518ac1,Application Gateway,WAF v2,EU West,Standard Fixed Cost,48,22.464
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,1/4/2024,5e47ce41-ebfb-4fc4-a5fe-07e14d518ac1,Application Gateway,WAF v2,EU West,Standard Fixed Cost,48,22.464
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,1/5/2024,5e47ce41-ebfb-4fc4-a5fe-07e14d518ac1,Application Gateway,WAF v2,EU West,Standard Fixed Cost,48,22.464
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,1/6/2024,5e47ce41-ebfb-4fc4-a5fe-07e14d518ac1,Application Gateway,WAF v2,EU West,Standard Fixed Cost,48,22.464
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,1/7/2024,5e47ce41-ebfb-4fc4-a5fe-07e14d518ac1,Application Gateway,WAF v2,EU West,Standard Fixed Cost,48,22.464
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,1/8/2024,5e47ce41-ebfb-4fc4-a5fe-07e14d518ac1,Application Gateway,WAF v2,EU West,Standard Fixed Cost,48,22.464
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,1/9/2024,5e47ce41-ebfb-4fc4-a5fe-07e14d518ac1,Application Gateway,WAF v2,EU West,Standard Fixed Cost,10,4.68
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,10/23/2023,af169c6e-0913-4386-8f3c-0928e8891c1c,Storage,Tiered Block Blob,AU East,LRS List and Create Container Operations,0.0019,0.000106
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,10/24/2023,af169c6e-0913-4386-8f3c-0928e8891c1c,Storage,Tiered Block Blob,AU East,LRS List and Create Container Operations,0.0001,0.000006
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,11/18/2023,45c19c40-47c3-5c63-89de-09440678b328,Azure Monitor,All,EU West,Metrics ingestion Metric samples,2.152635,0.344423
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,11/19/2023,45c19c40-47c3-5c63-89de-09440678b328,Azure Monitor,All,EU West,Metrics ingestion Metric samples,3.164266,0.506282
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,11/20/2023,45c19c40-47c3-5c63-89de-09440678b328,Azure Monitor,All,EU West,Metrics ingestion Metric samples,3.163973,0.506236
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,11/21/2023,45c19c40-47c3-5c63-89de-09440678b328,Azure Monitor,All,EU West,Metrics ingestion Metric samples,3.1621,0.505939
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,11/22/2023,45c19c40-47c3-5c63-89de-09440678b328,Azure Monitor,All,EU West,Metrics ingestion Metric samples,3.185143,0.509622
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,11/23/2023,45c19c40-47c3-5c63-89de-09440678b328,Azure Monitor,All,EU West,Metrics ingestion Metric samples,3.237376,0.51798
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,11/24/2023,45c19c40-47c3-5c63-89de-09440678b328,Azure Monitor,All,EU West,Metrics ingestion Metric samples,3.297288,0.527564
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,11/25/2023,45c19c40-47c3-5c63-89de-09440678b328,Azure Monitor,All,EU West,Metrics ingestion Metric samples,3.326002,0.53216
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,11/26/2023,45c19c40-47c3-5c63-89de-09440678b328,Azure Monitor,All,EU West,Metrics ingestion Metric samples,3.343202,0.534913
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,11/27/2023,45c19c40-47c3-5c63-89de-09440678b328,Azure Monitor,All,EU West,Metrics ingestion Metric samples,3.35287,0.536461
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,11/28/2023,45c19c40-47c3-5c63-89de-09440678b328,Azure Monitor,All,EU West,Metrics ingestion Metric samples,3.350008,0.536003
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,11/29/2023,45c19c40-47c3-5c63-89de-09440678b328,Azure Monitor,All,EU West,Metrics ingestion Metric samples,3.330392,0.532863
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,11/30/2023,45c19c40-47c3-5c63-89de-09440678b328,Azure Monitor,All,EU West,Metrics ingestion Metric samples,3.536021,0.565761
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,12/1/2023,45c19c40-47c3-5c63-89de-09440678b328,Azure Monitor,All,EU West,Metrics ingestion Metric samples,3.535506,0.56568
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,12/2/2023,45c19c40-47c3-5c63-89de-09440678b328,Azure Monitor,All,EU West,Metrics ingestion Metric samples,3.547457,0.567593
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,12/3/2023,45c19c40-47c3-5c63-89de-09440678b328,Azure Monitor,All,EU West,Metrics ingestion Metric samples,3.554244,0.568681
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,12/4/2023,45c19c40-47c3-5c63-89de-09440678b328,Azure Monitor,All,EU West,Metrics ingestion Metric samples,3.100586,0.496092
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,12/5/2023,45c19c40-47c3-5c63-89de-09440678b328,Azure Monitor,All,EU West,Metrics ingestion Metric samples,2.738903,0.438225
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,12/6/2023,45c19c40-47c3-5c63-89de-09440678b328,Azure Monitor,All,EU West,Metrics ingestion Metric samples,3.568185,0.570909
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,12/7/2023,45c19c40-47c3-5c63-89de-09440678b328,Azure Monitor,All,EU West,Metrics ingestion Metric samples,3.569517,0.571121
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,12/8/2023,45c19c40-47c3-5c63-89de-09440678b328,Azure Monitor,All,EU West,Metrics ingestion Metric samples,3.490175,0.558425
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,12/9/2023,45c19c40-47c3-5c63-89de-09440678b328,Azure Monitor,All,EU West,Metrics ingestion Metric samples,3.488743,0.558198
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,12/10/2023,45c19c40-47c3-5c63-89de-09440678b328,Azure Monitor,All,EU West,Metrics ingestion Metric samples,3.488646,0.558184
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,12/11/2023,45c19c40-47c3-5c63-89de-09440678b328,Azure Monitor,All,EU West,Metrics ingestion Metric samples,3.481495,0.55704
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,12/12/2023,45c19c40-47c3-5c63-89de-09440678b328,Azure Monitor,All,EU West,Metrics ingestion Metric samples,3.500476,0.560075
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,12/13/2023,45c19c40-47c3-5c63-89de-09440678b328,Azure Monitor,All,EU West,Metrics ingestion Metric samples,3.498262,0.559721
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,12/14/2023,45c19c40-47c3-5c63-89de-09440678b328,Azure Monitor,All,EU West,Metrics ingestion Metric samples,3.49029,0.558444
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,12/15/2023,45c19c40-47c3-5c63-89de-09440678b328,Azure Monitor,All,EU West,Metrics ingestion Metric samples,3.488939,0.558229
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,12/16/2023,45c19c40-47c3-5c63-89de-09440678b328,Azure Monitor,All,EU West,Metrics ingestion Metric samples,2.818826,0.45101
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,12/17/2023,45c19c40-47c3-5c63-89de-09440678b328,Azure Monitor,All,EU West,Metrics ingestion Metric samples,2.429428,0.388709
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,12/18/2023,45c19c40-47c3-5c63-89de-09440678b328,Azure Monitor,All,EU West,Metrics ingestion Metric samples,2.422266,0.387565
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,12/19/2023,45c19c40-47c3-5c63-89de-09440678b328,Azure Monitor,All,EU West,Metrics ingestion Metric samples,2.420323,0.387251
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,12/20/2023,45c19c40-47c3-5c63-89de-09440678b328,Azure Monitor,All,EU West,Metrics ingestion Metric samples,2.432884,0.389262
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,12/21/2023,45c19c40-47c3-5c63-89de-09440678b328,Azure Monitor,All,EU West,Metrics ingestion Metric samples,2.437615,0.390017
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,12/22/2023,45c19c40-47c3-5c63-89de-09440678b328,Azure Monitor,All,EU West,Metrics ingestion Metric samples,2.43855,0.390167
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,12/23/2023,45c19c40-47c3-5c63-89de-09440678b328,Azure Monitor,All,EU West,Metrics ingestion Metric samples,2.438717,0.390193
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,12/24/2023,45c19c40-47c3-5c63-89de-09440678b328,Azure Monitor,All,EU West,Metrics ingestion Metric samples,2.437907,0.390064
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,12/25/2023,45c19c40-47c3-5c63-89de-09440678b328,Azure Monitor,All,EU West,Metrics ingestion Metric samples,2.43987,0.390375
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,12/26/2023,45c19c40-47c3-5c63-89de-09440678b328,Azure Monitor,All,EU West,Metrics ingestion Metric samples,2.438262,0.390119
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,12/27/2023,45c19c40-47c3-5c63-89de-09440678b328,Azure Monitor,All,EU West,Metrics ingestion Metric samples,2.437437,0.38999
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,12/28/2023,45c19c40-47c3-5c63-89de-09440678b328,Azure Monitor,All,EU West,Metrics ingestion Metric samples,2.439099,0.390254
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,12/29/2023,45c19c40-47c3-5c63-89de-09440678b328,Azure Monitor,All,EU West,Metrics ingestion Metric samples,2.429353,0.388694
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,12/30/2023,45c19c40-47c3-5c63-89de-09440678b328,Azure Monitor,All,EU West,Metrics ingestion Metric samples,2.419884,0.387182
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,12/31/2023,45c19c40-47c3-5c63-89de-09440678b328,Azure Monitor,All,EU West,Metrics ingestion Metric samples,2.419879,0.387184
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,1/1/2024,45c19c40-47c3-5c63-89de-09440678b328,Azure Monitor,All,EU West,Metrics ingestion Metric samples,2.421423,0.387427
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,1/2/2024,45c19c40-47c3-5c63-89de-09440678b328,Azure Monitor,All,EU West,Metrics ingestion Metric samples,2.415969,0.386558
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,1/3/2024,45c19c40-47c3-5c63-89de-09440678b328,Azure Monitor,All,EU West,Metrics ingestion Metric samples,2.420519,0.387281
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,1/4/2024,45c19c40-47c3-5c63-89de-09440678b328,Azure Monitor,All,EU West,Metrics ingestion Metric samples,2.519083,0.403053
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,1/5/2024,45c19c40-47c3-5c63-89de-09440678b328,Azure Monitor,All,EU West,Metrics ingestion Metric samples,2.548231,0.407716
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,1/6/2024,45c19c40-47c3-5c63-89de-09440678b328,Azure Monitor,All,EU West,Metrics ingestion Metric samples,2.54142,0.406625
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,1/7/2024,45c19c40-47c3-5c63-89de-09440678b328,Azure Monitor,All,EU West,Metrics ingestion Metric samples,2.549265,0.407881
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,1/8/2024,45c19c40-47c3-5c63-89de-09440678b328,Azure Monitor,All,EU West,Metrics ingestion Metric samples,2.46362,0.394176
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,1/9/2024,45c19c40-47c3-5c63-89de-09440678b328,Azure Monitor,All,EU West,Metrics ingestion Metric samples,0.365619,0.058499
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,8/10/2022,0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21,Bandwidth,Inter-Region,Europe,Intra Continent Data Transfer Out,1.00E-06,0
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,8/11/2022,0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21,Bandwidth,Inter-Region,Europe,Intra Continent Data Transfer Out,2.20E-05,0
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,8/12/2022,0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21,Bandwidth,Inter-Region,Europe,Intra Continent Data Transfer Out,2.00E-06,0
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,8/13/2022,0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21,Bandwidth,Inter-Region,Europe,Intra Continent Data Transfer Out,3.00E-06,0
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,8/14/2022,0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21,Bandwidth,Inter-Region,Europe,Intra Continent Data Transfer Out,7.00E-06,0
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,8/15/2022,0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21,Bandwidth,Inter-Region,Europe,Intra Continent Data Transfer Out,9.00E-06,0
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,8/16/2022,0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21,Bandwidth,Inter-Region,Europe,Intra Continent Data Transfer Out,9.00E-06,0
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,8/17/2022,0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21,Bandwidth,Inter-Region,Europe,Intra Continent Data Transfer Out,3.10E-05,0
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,8/18/2022,0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21,Bandwidth,Inter-Region,Europe,Intra Continent Data Transfer Out,4.90E-05,0
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,8/19/2022,0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21,Bandwidth,Inter-Region,Europe,Intra Continent Data Transfer Out,5.40E-05,0
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,8/20/2022,0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21,Bandwidth,Inter-Region,Europe,Intra Continent Data Transfer Out,4.00E-05,0
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,8/21/2022,0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21,Bandwidth,Inter-Region,Europe,Intra Continent Data Transfer Out,4.60E-05,0
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,8/22/2022,0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21,Bandwidth,Inter-Region,Europe,Intra Continent Data Transfer Out,4.80E-05,0
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,8/23/2022,0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21,Bandwidth,Inter-Region,Europe,Intra Continent Data Transfer Out,4.00E-05,0
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,8/24/2022,0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21,Bandwidth,Inter-Region,Europe,Intra Continent Data Transfer Out,6.10E-05,0
Microsoft Azure Workxflow Sponsorship,a066cfef-7751-4882-962b-7e03a621eb51,8/25/2022,0ab798ac-6d96-4ccc-89d1-0cc91dcd5e21,Bandwidth,Inter-Region,Europe,Intra Continent Data Transfer Out,5.60E-05,0
